bookID,title,authors,average_rating,isbn13,language_code,num_pages,publication_date,publisher
2329,The History of the Lord of the Rings (The History of Middle-earth #6-9),J.R.R. Tolkien/Christopher Tolkien,4.38,9780618083558,en-US,1680,2000,Mariner Books
42533,So Far from God: The U.S. War With Mexico  1846-1848,John S.D. Eisenhower,3.93,9780806132792,eng,464,2000,University of Oklahoma Press
41662,Cool Girl,Blake Nelson/Hans Schumacher,3.76,9783407788191,ger,298,2000,Beltz und Gelberg
30585,Despair,Vladimir Nabokov,3.92,9780141184548,eng,163,2000,Penguin Classics
40049,Monkeys,Susan Minot,3.67,9780375708367,eng,176,2000,Vintage
40023,The Hound of the Baskervilles,Patrick Nobes/Arthur Conan Doyle/Jennifer Bassett/Tricia Hedge,3.91,9780194230353,eng,105,2000,Oxford University Press  USA
43371,No One Left to Lie to: The Values of the Worst Family,Christopher Hitchens,3.86,9781859842843,eng,150,2000,Verso
29084,Flap Your Wings,P.D. Eastman,4.24,9780375802430,en-US,48,2000,Random House Books for Young Readers
37700,Alice's Adventures in Wonderland,Lewis Carroll/Richard  Kelly,4.02,9781551112237,eng,356,2000,Broadview Press Inc
1303,The 48 Laws of Power,Robert Greene/Joost Elffers,4.18,9780140280197,eng,452,2000,Penguin (Business)
44325,I Was a Teenage Fairy,Francesca Lia Block,3.82,9780064408622,eng,192,2000,HarperTeen
37954,The Last Dance (87th Precinct  #50),Ed McBain,3.69,9780671025700,eng,336,2000,Pocket Books
32439,Intensity,Dean Koontz,4.04,9780553582918,eng,436,2000,Bantam
38049,Whoreson,Donald Goines,4.32,9780870679940,en-US,320,2000,Holloway House
38056,Crime Partners,Donald Goines,4.2,9780870678813,eng,159,2000,Holloway House
38070,Zora Neale Hurston: Critical Perspectives Past And Present (Amistad Literary Series),Henry Louis Gates Jr./Kwame Anthony Appiah,4.2,9781567430288,eng,238,2000,Harper Paperbacks
32426,Icebound,David Axton/Dean Koontz,3.76,9780553582901,eng,408,2000,Bantam
44244,The Beleaguered City: The Vicksburg Campaign,Shelby Foote,4.22,9780679601708,eng,368,2000,Modern Library
32418,Hannibal (Hannibal Lecter  #3),Thomas  Harris,3.76,9780099297703,eng,564,2000,Arrow
44183,Chemistry and Other Stories,Ron Rash,4.19,9780312425081,eng,230,2000,St. Martins Press-3PL
131,The Power of One: The Solo Play for Playwrights  Actors  and Directors,Louis E. Catron,3.67,9780325001531,eng,240,2000,Heinemann Drama
38457,Just Above My Head,James Baldwin,4.38,9780385334563,eng,584,2000,Delta
32323,Blame! #1,Tsutomu Nihei,4.1,9782723431026,fre,245,2000,Glénat
44128,Blackout (Kat Bronsky #2),John J. Nance,3.96,9780330481915,eng,672,2000,Pan Books
44046,Jorge Luis Borges,Nextext/McDougal Publishing Staff,3.5,9780618048236,spa,223,2000,Houghton Mifflin
29120,The Mistress Manual: The Good Girl's Guide to Female Dominance,Mistress Lorelei,3.76,9781890159191,eng,220,2000,Greenery Press (CA)
32502,Angels Flight (Harry Bosch  #6; Harry Bosch Universe  #7),Michael Connelly,4.18,9780446607278,eng,454,2000,Warner Books (NY)
31487,Unweaving the Rainbow: Science  Delusion and the Appetite for Wonder,Richard Dawkins,4.02,9780618056736,eng,352,2000,Mariner Books
29069,Deluxe Encyclopedia of Mandolin Chords,John  Baxter/Mel Bay,3.83,9780786647972,eng,72,2000,Mel Bay Publications  Inc.
1378,The Essential Iliad,Homer/Sheila Murnaghan/Stanley Lombardo,3.86,9780872205420,en-US,216,2000,Hackett Publishing Company  Inc.
37211,Culture Shock! Laos (Culture Shock!),Stephen  Mansfield,3.29,9781857331646,eng,220,2000,Kuperard
1936,Little Women,Louisa May Alcott/Paula Danziger,4.07,9780439101363,eng,562,2000,Scholastic Paperbacks
37329,The Vital Illusion,Jean Baudrillard/Julia Witwer,3.84,9780231121002,eng,96,2000,Columbia University Press
32893,Letter to a Man in the Fire: Does God Exist and Does He Care?,Reynolds Price,3.7,9780684856278,eng,112,2000,Scribner
37340,The Wicked (Vampire Huntress  #8),L.A. Banks,4.41,9780312352363,en-US,389,2000,St. Martins Press-3PL
28944,Abandonment,Kate Atkinson/Traverse Theatre,3.61,9781854596017,en-US,96,2000,Nick Hern Books
37363,Das Tulpenhaus oder Bekenntnisse einer häßlichen Stiefschwester,Gregory Maguire/Mechtild Sandberg-Ciletti,3.53,9783423242301,ger,377,2000,Dtv
37380,The Heart Is a Lonely Hunter,Carson McCullers,3.98,9780618084746,eng,359,2000,Mariner Books
37381,The Heart Is a Lonely Hunter,Carson McCullers/Kasia Boddy,3.98,9780141185224,eng,317,2000,Penguin Classics
32782,The Iliad,Homer/Victor G. Ambrus/Nick McCarty,3.86,9780753453216,eng,95,2000,Kingfisher
44684,Queen of Sorcery (The Belgariad  #2),David Eddings,4.14,9780552148085,eng,447,2000,Corgi Books (Adult)
32667,Blood and Smoke,Stephen King,3.92,9780671046170,eng,4,2000,Simon & Schuster Audio
2802,E=mc²: A Biography of the World's Most Famous Equation,David Bodanis,4.09,9780425181645,eng,337,2000,Berkley Trade
44559,Life is Elsewhere,Milan Kundera/Aaron Asher,3.95,9780060997021,eng,432,2000,Harper Perennial
32520,Sonnets,William Shakespeare/Stephen  Booth,4.25,9780300085068,eng,583,2000,Yale University Press
32303,The New Don't Blame Mother: Mending the Mother-Daughter Relationship,Paula J. Caplan,3.88,9780415926300,eng,320,2000,Routledge
1073,The Crescent Obscured: The United States and the Muslim World  1776-1815,Robert J. Allison,3.62,9780226014906,eng,284,2000,University of Chicago Press
43993,The Quiet Game (Penn Cage #1),Greg Iles,4.2,9780340686034,eng,580,2000,Coronet Books (GB)
43988,Life Is a Caravanserai,Emine Sevgi Özdamar/Luise von Flotow,3.71,9781898253341,eng,270,2000,Middlesex University Press
39444,Son of Superman,Howard Chaykin/David Tischman/J.H. Williams III/Mick Gray/Lee Loughridge,3.38,9781563895951,eng,95,2000,DC Comics
43594,The Campfire Collection: Spine-tingling Tales to Tell in the Dark,Eric B. Martin/George R. Stewart/Peter Matthiessen/Robert W. Service/Judith M. Brueske/Anthony Boucher/Tobias Wolff/John Long/Frank Norris/Beryl Bainbridge/Greg Child/Marc Reisner/Haruki Murakami/Jack London/Edgar Allan Poe/Paul Bowles/Larry Kanuit,3.22,9780811824545,en-US,176,2000,Chronicle Books
2103,The Nature of Space and Time,Stephen Hawking/Roger Penrose,4.09,9780691050843,eng,152,2000,Princeton University Press
43509,Harry Potter and the Goblet of Fire (Harry Potter  #4),J.K. Rowling,4.56,9780747546245,eng,636,2000,Bloomsbury
39508,Out on the Cutting Edge (Matthew Scudder  #7),Lawrence Block,4.07,9780752837499,eng,244,2000,Orion
39580,The American Campaign: U.S. Presidential Campaigns and the National Vote,James E. Campbell,5.0,9780890969403,eng,314,2000,Texas A&M University Press
29724,Fantastic! Wow! and Unreal!: A Book About Interjections and Conjunctions,Ruth Heller,4.22,9780698118751,en-US,32,2000,Puffin Books
29788,For the Relief of Unbearable Urges,Nathan Englander,3.93,9780375704437,eng,205,2000,Vintage
830,Snow Crash,Neal Stephenson/Guy Abadia,4.03,9780553380958,eng,438,2000,Bantam Books
39637,Run (Fearless  #3),Francine Pascal,3.93,9780671037482,eng,205,2000,Simon & Schuster (Trade Division)
39638,Killer (Fearless  #12),Francine Pascal,4.03,9780743408660,eng,222,2000,Simon & Schuster Childrens Books
39724,Marsha Is Only a Flower (Marsha  #2),Barbara Bottner,3.82,9780307263308,eng,48,2000,Random House Books for Young Readers
31659,The Progress of Love,Alice Munro,4.14,9780375724701,eng,320,2000,Vintage
827,The Diamond Age: Or  A Young Lady's Illustrated Primer,Neal Stephenson/Pedro Jorge Romero,4.19,9780553380965,eng,499,2000,Spectra
31637,Ten Short Stories Book & Cd Pack (Penguin Student Editions),Roald Dahl,3.84,9780140817782,eng,208,2000,Penguin Classics
43390,1968: War and Democracy,Eugene J. McCarthy/Christopher Hitchens,4.5,9781883477370,eng,246,2000,Lone Oak Press
31607,Also sprach Zarathustra: Ein Buch für Alle und Keinen.,Friedrich Nietzsche,4.06,9783379017060,ger,371,2000,Reclam  Leipzig
31881,Introducing Philosophy,Dave Robinson/Chris Garratt/Judy Groves,3.56,9781840465761,en-GB,176,2000,Icon Books
39442,Black Kiss,Howard Chaykin,3.56,9781560973805,eng,136,2000,Eros Comix
39245,The Magic Journey,John     Nichols,3.91,9780805063394,eng,528,2000,Holt Paperbacks
29545,Satan: His Psychotherapy and Cure by the Unfortunate Dr. Kassler  J.S.P.S.,Jeremy Leven,4.13,9780595145065,eng,496,2000,Backinprint.com
38709,Holes (Holes  #1),Louis Sachar,3.96,9780439244190,eng,233,2000,Scholastic
38724,"Betty Friedan and the Making of ""The Feminine Mystique"": The American Left  the Cold War  and Modern Feminism",Daniel Horowitz,3.59,9781558492769,eng,384,2000,University of Massachusetts Press
38750,The Complete Essays of Mark Twain,Mark Twain/Charles Neider,4.33,9780306809576,eng,732,2000,Da Capo Press
32139,The Deeds of the Disturber (Amelia Peabody  #5),Elizabeth Peters,4.05,9780380731954,eng,389,2000,Avon
43939,The Complete Odes and Epodes,Horace/David   West,4.0,9780192839428,eng,200,2000,Oxford University Press
38977,The Princess of the Chalet School,Elinor M. Brent-Dyer,4.08,9780006906018,eng,159,2000,HarperCollins
32113,Ali and Nino,Kurban Said/Jenia Graman,3.92,9780099283225,eng,237,2000,Vintage/Ebury
29565,The Stone Raft,José Saramago,3.8,9781860467219,eng,272,2000,Panther
39242,The Milagro Beanfield War,John     Nichols,4.1,9780805063745,eng,456,2000,Holt McDougal
39077,The 21 Success Secrets of Self-Made Millionaires: How to Achieve Financial Independence Faster and Easier Than You Ever Thought Possible,Brian Tracy,4.05,9781583762059,eng,91,2000,Berrett-Koehler Publishers
43819,Anne Rice Value Collection: Mayfair Witches (Lives of the Mayfair Witches #1-3),Anne Rice/Joe Morton/Tim Curry/Lindsay Crouse,4.23,9780375416200,eng,10,2000,Random House Audio Publishing Group
29584,Foundations of Clinical Research: Applications to Practice,Leslie Gross Portney,4.12,9780838526958,eng,742,2000,Prentice Hall
32094,Nathaniel Hawthorne: The Scarlet Letter: Essays  Articles  Reviews,Elmer Kennedy-Andrews,3.38,9780231121910,eng,192,2000,Columbia University Press
43747,The Authority  Vol. 2: Under New Management,Warren Ellis/Mark Millar/Bryan Hitch/Frank Quitely,4.15,9781563897566,eng,200,2000,Wildstorm
168,Growing Up Untouchable in India: A Dalit Autobiography,Vasant Moon/Gail Omvedt/Eleanor Zelliot,3.65,9780742508804,eng,224,2000,Rowman & Littlefield Publishers
39124,The covert war against rock: what you don't know about the deaths of Jim Morrison  Tupac Shakur  Michael Hutchence  Brian Jones  Jimi Hendrix  Phil Ochs  Bob Marley  Peter Tosh  John Lennon  The Notorious B.I.G,Alex Constantine,3.58,9780922915613,eng,280,2000,Feral House
40030,My Movie Business,John Irving,3.34,9780552998680,eng,158,2000,Black Swan
3631,Catching Alice,Clare Naylor,3.38,9780449005576,en-US,328,2000,Ballantine Books
5179,Mother of Pearl,Melinda Haynes,3.69,9780671774677,eng,465,2000,Washington Square Press
9132,An Arab-Syrian Gentleman and Warrior in the Period of the Crusades: Memoirs of Usamah Ibn-Munqidh,Usamah ibn Munqidh/Philip Khuri Hitti/Richard W. Bulliet,3.95,9780231121255,eng,265,2000,Columbia University Press
9245,Battle of the Bunheads (Scrambled Legs  #2),Jahnna N. Malcolm,3.5,9780970016416,eng,160,2000,Starcatcher Press
9236,Drat! We're Rats! (Scrambled Legs  #1),Jahnna N. Malcolm,3.69,9780970016409,eng,160,2000,Starcatcher Press
10421,Rodinsky's Room,Rachel Lichtenstein/Iain Sinclair,3.85,9781862073296,eng,362,2000,Granta UK
9148,The Illustrated Book of Ballet Stories (with CD),Barbara  Newman/Gill Tomblin/Darcey Bussell,4.18,9780789460974,eng,64,2000,DK Children
10433,Cuba (Jake Grafton #7),Stephen Coonts,3.82,9780312971397,eng,461,2000,St. Martin's Paperbacks
12350,Beef,Ruth Ozeki,3.96,9783492230025,ger,383,2000,Piper
14188,The Minority Report (Collected Stories of Philip K. Dick),Philip K. Dick,4.19,9780806521688,eng,396,2000,Citadel Press
12317,Human  All Too Human (Complete Works 3),Friedrich Nietzsche/Gary Handwerk,4.21,9780804741712,en-US,396,2000,Stanford University Press (Stanford  CA)
22805,犬夜叉 17,Rumiko Takahashi,4.25,9784091255877,jpn,192,2000,小学館
14214,Hunger,Lan Samantha Chang,3.92,9780140288483,eng,192,2000,Penguin Books
9082,In a Dry Season (Inspector Banks  #10),Peter Robinson,4.13,9780380794775,eng,480,2000,Avon
14350,A Midsummer Night's Dream,William Shakespeare/Stephen Orgel/A.R. Braunmuller/Russ McDonald,3.94,9780140714555,eng,144,2000,Penguin Classics
25379,Mémoires de l'Enfer,Marilyn Manson/Neil Strauss/Gilles Vaugeois,3.89,9782207249109,fre,269,2000,Denoël
19532,Die Mandarins von Paris,Simone de Beauvoir,4.14,9783499107610,ger,1040,2000,Rowohlt Tb.
7370,God's Covenant with Animals: A Biblical Basis for the Humane Treatment of All Creatures,J.R. Hyland,4.0,9781930051157,eng,128,2000,Lantern Books
12297,The Scarlet Letter,Nathaniel Hawthorne/Kathryn Harrison,3.4,9780679783381,en-US,241,2000,Modern Library
14467,The Best Short Stories of O. Henry,O. Henry/Bennett Cerf/Van H. Cartmell,4.26,9780679601227,eng,368,2000,Modern Library
22807,犬夜叉 14,Rumiko Takahashi,4.3,9784091255846,jpn,192,2000,小学館
9489,Devil's Embrace (Devil  #1),Catherine Coulter,3.8,9780451200266,eng,397,2000,Signet
4696,The Last Jew,Noah Gordon/Mirjana Cvekić/Ljiljana Cvekić,4.1,9780312300531,eng,352,2000,St. Martin's Griffin
25563,Flight Dreams (Mark Manning Mystery  #1),Michael Craft,3.73,9781575668543,eng,230,2000,Kensington
22624,Nausea,Jean-Paul Sartre/James  Wood/Robert Baldick,3.92,9780141185491,eng,253,2000,Penguin Books
14004,Jinx High (Diana Tregarde  #3),Mercedes Lackey,3.83,9780765313195,en-US,335,2000,St. Martins Press-3PL
14007,Owlknight (Owl Mage Trilogy  #3),Mercedes Lackey/Larry Dixon,3.98,9780886779160,eng,450,2000,DAW
10224,Enchanted Evening,M.M. Kaye,4.38,9780312265816,eng,368,2000,St. Martin's Press
14016,Difficult Conversations: How to Discuss What Matters Most,Bruce Patton/Douglas Stone/Sheila Heen,4.09,9780140277821,en-US,250,2000,Penguin
4683,Personal Injuries (Kindle County Legal Thriller #5),Scott Turow,3.86,9780446608602,eng,528,2000,Warner Books (NY)
7321,The Complete Dream Dictionary,Pamela Ball,3.68,9780785812142,eng,390,2000,Booksales
10238,The Tao of Physics: An Exploration of the Parallels between Modern Physics and Eastern Mysticism,Fritjof Capra,3.97,9781570625190,eng,366,2000,Shambhala
9305,No Dress Rehearsal,Marian Keyes,3.29,9781902602325,eng,79,2000,New Island Books
7071,My Movie Business: A Memoir,John Irving,3.34,9780345441300,eng,222,2000,Ballantine Books
4035,The Burden of Proof (Kindle County Legal Thriller #2),Scott Turow,4.06,9780446677127,eng,608,2000,Grand Central Publishing
14107,Death of a Snob (Hamish Macbeth  #6),M.C. Beaton,3.78,9780553409680,eng,192,2000,Transworld Publishers
19688,Breaking Point (Tom Clancy's Net Force  #4),Steve Perry/Tom Clancy/Steve Pieczenik,3.7,9780425176931,eng,368,2000,Berkley
9423,The Secret Dreamworld of a Shopaholic (Shopaholic  #1),Sophie Kinsella,3.64,9780552998871,eng,320,2000,Transworld Publishers
7336,J.R.R. Tolkien: A Biography,Humphrey Carpenter,4.08,9780618057023,eng,288,2000,Mariner Books
12467,The Naked and the Dead,Norman Mailer,3.94,9780312265052,eng,721,2000,Picador
14168,Inattentional Blindness,Arien Mack/Irvin Rock,4.2,9780262632034,en-US,287,2000,Bradford Book
5755,The Language Instinct: How the Mind Creates Language,Steven Pinker,4.03,9780060958336,eng,448,2000,Harper Perennial Modern Classics
4802,Tortilla Flat,John Steinbeck,3.83,9780141185118,en-GB,154,2000,Penguin Classics
3531,The Tutor's First Love,George MacDonald/Michael R. Phillips,4.08,9780871235961,eng,238,2000,Bethany House Publishers
15312,What the Corpse Revealed,Hugh    Miller,3.79,9780312975739,eng,320,2000,St. Martin's True Crime
25192,Teach Us To Outgrow Our Madness,Kenzaburō Ōe/John Nathan,3.86,9780714530482,eng,276,2000,Marion Boyars Publishers
8771,When I Feel Angry,Nancy Cote/Cornelia Maude Spelman,3.98,9780807588970,eng,24,2000,Albert Whitman  Company
15049,The World and Other Places: Stories,Jeanette Winterson,3.86,9780375702365,eng,240,2000,Vintage
19124,Children of the Star (Children of the Star  #1-3),Sylvia Engdahl,4.24,9781892065148,eng,728,2000,Meisha Merlin Publishing
15157,Saving Faith,David Baldacci,3.88,9780446608893,eng,528,2000,Vision
23336,J.D. Salinger's Catcher in the Rye (Modern Critical Interpretations),Harold Bloom,3.58,9780791056646,eng,176,2000,Chelsea House Publications
5530,All the King's Men: Three Stage Versions,Robert Penn Warren/James A. Perkins/James A. Grimshaw,4.0,9780820320977,eng,264,2000,University of Georgia Press
8722,Burr,Gore Vidal,4.07,9780375708732,eng,430,2000,Vintage
8716,Lincoln,Gore Vidal,4.21,9780375708763,eng,672,2000,Vintage
10476,The Parrot's Lament  and Other True Tales of Animal Intrigue  Intelligence  and Ingenuity,Eugene Linden,3.93,9780452280687,eng,224,2000,Plume
23588,J.R.R. Tolkien: Artist and Illustrator,Wayne G. Hammond/Christina Scull/J.R.R. Tolkien,4.14,9780618083619,en-US,224,2000,Mariner Books
15351,The Return of the Shadow: The History of The Lord of the Rings  Part One (The History of Middle-Earth  #6),J.R.R. Tolkien/Christopher Tolkien,4.03,9780618083572,eng,512,2000,Houghton Mifflin
27427,The Eclogues of Virgil,Virgil/David Ferry,3.91,9780374526962,eng,112,2000,Farrar  Straus & Giroux
12043,The Italian Girl (Ackroyd and Thackeray #5),Patricia Hall,3.48,9780312264895,eng,208,2000,St. Martin's Press
18962,Hands Collected: The Books of Simon Perchik,Simon Perchik/David Baratier,4.25,9781886350854,eng,566,2000,Pavement Saw Press
8586,Odds Against,Dick Francis,4.06,9780515125511,eng,277,2000,Jove
18943,Confessions of an Ugly Stepsister,Gregory Maguire,3.53,9780060987527,en-US,372,2000,William Morrow Paperbacks
23777,Something Borrowed  Something Blue,Elaine Barbieri/Constance O'Banyon/Evelyn Rogers/Bobbi Smith,3.94,9780843947250,eng,394,2000,Leisure Books
14981,Labyrinths: Selected Stories and Other Writings,Jorge Luis Borges/James E. Irby/Donald A. Yates/André Maurois,4.46,9780141184845,eng,287,2000,Penguin
23238,The Cat's Fancy,Julie Kenner,3.57,9780505523976,eng,391,2000,Love Spell
5653,The Elephant War,Gillian Avery,3.67,9781903252048,eng,256,2000,Jane Nissen Books
8810,A Clockwork Orange,Anthony Burgess/Blake Morrison,3.99,9780141182605,eng,159,2000,Penguin Classics
5735,Philip Vera Cruz: A Personal History of Filipino Immigrants and the Farmworkers Movement,Craig Scharlin/Lilia V. Villanueva,4.22,9780295979847,en-US,208,2000,University of Washington Press
19386,Candide and Related Writings,Voltaire/David Wootton,3.8,9780872205468,fre,190,2000,Hackett Publishing Company  Inc.
23037,Heavy Water and Other Stories,Martin Amis,3.39,9780375701153,eng,208,2000,Vintage
7393,Sky's Pride and Joy (Bachelor Gulch #8),Sandra Steffen,3.33,9780373194865,eng,192,2000,Silhouette Romance
27253,Pope Joan: Translated & Adapted from the Greek,Emmanuel Rhoides/Lawrence Durrell,3.92,9780720610659,eng,200,2000,Peter Owen Publishers
23046,The Buddha of Suburbia,Hanif Kureishi,3.73,9780571200436,en-US,284,2000,Faber and Faber
14680,The Charterhouse of Parma,Stendhal/Richard Howard/Robert Andrew Parker,3.82,9780679783183,eng,532,2000,Modern Library
10545,Ulysses,James Joyce/Declan Kiberd,3.73,9780141182803,en-US,933,2000,Penguin Books Ltd
